ResponseID,list,msg,typos,gram_err,friends,similar,consci,less intell,intell,sophis,friendly,considerate,housemate,likeable,trust,flowed,education,age,reads,Ecommunication,Grammar,Bothered,Noticed,Extraver,Agree,Consci,Neur,Open,Scale
R_6lC3HScrPjYLbA9,3,Pat,0,0,5,3,4,4,4,3,5,4,4,4,4,4,4,42,7,3.75,7,3,1,2.875,3.333333333,4,2.625,3.6,4
R_6lC3HScrPjYLbA9,3,Sam,0,0,5,5,4,4,4,3,5,5,4,5,4,5,4,42,7,3.75,7,3,1,2.875,3.333333333,4,2.625,3.6,4.454545455
R_6lC3HScrPjYLbA9,3,Taylor,0,4,5,4,6,4,4,4,5,5,5,5,4,5,4,42,7,3.75,7,3,1,2.875,3.333333333,4,2.625,3.6,4.727272727
R_6rGSAbn5s0wLjEh,1,Adrian,0,2,5,6,6,7,1,6,5,5,6,4,6,5,2,34,6,5.5,6,3,1,4.125,4,3.666666667,3.125,3.7,5
R_6rGSAbn5s0wLjEh,1,Alex,0,3,5,6,6,5,3,5,5,6,6,7,6,5,2,34,6,5.5,6,3,1,4.125,4,3.666666667,3.125,3.7,5.454545455
R_6rGSAbn5s0wLjEh,1,Blair,0,0,7,6,6,3,5,4,7,5,5,6,6,7,2,34,6,5.5,6,3,1,4.125,4,3.666666667,3.125,3.7,5.818181818
R_6rGSAbn5s0wLjEh,1,C.J.,0,0,6,4,6,4,4,6,5,6,6,5,6,7,2,34,6,5.5,6,3,1,4.125,4,3.666666667,3.125,3.7,5.545454545
R_6rGSAbn5s0wLjEh,1,Cameron,0,0,6,6,7,6,2,5,6,6,5,7,6,5,2,34,6,5.5,6,3,1,4.125,4,3.666666667,3.125,3.7,5.545454545
R_6rGSAbn5s0wLjEh,1,Chris,2,0,6,4,5,6,2,5,7,5,6,5,6,6,2,34,6,5.5,6,3,1,4.125,4,3.666666667,3.125,3.7,5.181818182
R_6rGSAbn5s0wLjEh,1,Jamie,2,0,5,5,7,5,3,5,6,7,6,4,4,5,2,34,6,5.5,6,3,1,4.125,4,3.666666667,3.125,3.7,5.181818182
R_6rGSAbn5s0wLjEh,1,Jessie,0,0,6,7,6,5,3,6,5,6,5,4,5,6,2,34,6,5.5,6,3,1,4.125,4,3.666666667,3.125,3.7,5.363636364
R_6rGSAbn5s0wLjEh,1,Jordan,3,0,6,7,7,6,2,5,6,5,6,5,4,5,2,34,6,5.5,6,3,1,4.125,4,3.666666667,3.125,3.7,5.272727273
R_6rGSAbn5s0wLjEh,1,Pat,0,2,6,5,5,4,4,3,6,5,7,5,6,6,2,34,6,5.5,6,3,1,4.125,4,3.666666667,3.125,3.7,5.272727273
R_6rGSAbn5s0wLjEh,1,Sam,1,4,6,6,7,6,2,5,7,6,5,6,7,6,2,34,6,5.5,6,3,1,4.125,4,3.666666667,3.125,3.7,5.727272727
R_6rGSAbn5s0wLjEh,1,Taylor,4,0,6,7,6,2,6,6,4,6,6,5,6,5,2,34,6,5.5,6,3,1,4.125,4,3.666666667,3.125,3.7,5.727272727
R_6rocYfZ2oUGoyjj,3,Adrian,0,0,5,4,6,4,4,4,5,6,5,4,4,6,2,21,6,4.25,5,,,3.625,3.555555556,3.555555556,2.875,3.6,4.818181818
R_6rocYfZ2oUGoyjj,3,Alex,0,0,4,5,3,4,4,4,5,3,4,5,3,5,2,21,6,4.25,5,,,3.625,3.555555556,3.555555556,2.875,3.6,4.090909091
R_6rocYfZ2oUGoyjj,3,Blair,2,0,4,3,3,4,4,3,5,2,3,5,2,4,2,21,6,4.25,5,,,3.625,3.555555556,3.555555556,2.875,3.6,3.454545455
R_6rocYfZ2oUGoyjj,3,C.J.,2,0,5,5,3,4,4,4,5,4,3,5,4,4,2,21,6,4.25,5,,,3.625,3.555555556,3.555555556,2.875,3.6,4.181818182
R_6rocYfZ2oUGoyjj,3,Cameron,3,0,4,3,5,4,4,4,5,4,5,5,4,3,2,21,6,4.25,5,,,3.625,3.555555556,3.555555556,2.875,3.6,4.181818182
R_6rocYfZ2oUGoyjj,3,Chris,0,3,3,3,5,4,4,4,5,3,3,4,4,3,2,21,6,4.25,5,,,3.625,3.555555556,3.555555556,2.875,3.6,3.727272727
R_6rocYfZ2oUGoyjj,3,Jamie,0,3,5,5,4,3,5,3,5,5,4,5,3,3,2,21,6,4.25,5,,,3.625,3.555555556,3.555555556,2.875,3.6,4.272727273
R_6rocYfZ2oUGoyjj,3,Jessie,2,0,3,2,5,4,4,3,5,3,3,4,4,2,2,21,6,4.25,5,,,3.625,3.555555556,3.555555556,2.875,3.6,3.454545455
R_6rocYfZ2oUGoyjj,3,Jordan,0,3,5,4,4,5,3,3,5,3,3,5,4,2,2,21,6,4.25,5,,,3.625,3.555555556,3.555555556,2.875,3.6,3.727272727
R_6rocYfZ2oUGoyjj,3,Pat,0,0,5,5,5,4,4,4,5,5,4,5,4,6,2,21,6,4.25,5,,,3.625,3.555555556,3.555555556,2.875,3.6,4.727272727
R_6rocYfZ2oUGoyjj,3,Sam,0,0,4,3,5,4,4,4,4,5,5,3,4,6,2,21,6,4.25,5,,,3.625,3.555555556,3.555555556,2.875,3.6,4.272727273
R_6rocYfZ2oUGoyjj,3,Taylor,0,4,3,3,3,4,4,4,2,3,4,3,4,2,2,21,6,4.25,5,,,3.625,3.555555556,3.555555556,2.875,3.6,3.181818182
R_6sYjaR1gtC4DzZX,1,Adrian,0,2,5,4,5,3,5,2,6,6,6,6,5,6,4,24,3,2.5,7,4,1,2.375,4.222222222,4.333333333,1.75,3.2,5.090909091
R_6sYjaR1gtC4DzZX,1,Alex,0,3,2,2,2,6,2,1,6,3,2,4,4,2,4,24,3,2.5,7,4,1,2.375,4.222222222,4.333333333,1.75,3.2,2.727272727
R_6sYjaR1gtC4DzZX,1,Blair,0,0,4,3,5,2,6,3,5,5,3,6,4,5,4,24,3,2.5,7,4,1,2.375,4.222222222,4.333333333,1.75,3.2,4.454545455
R_6sYjaR1gtC4DzZX,1,C.J.,0,0,4,2,2,3,5,3,5,2,3,5,4,5,4,24,3,2.5,7,4,1,2.375,4.222222222,4.333333333,1.75,3.2,3.636363636
R_6sYjaR1gtC4DzZX,1,Cameron,0,0,6,6,6,2,6,3,6,6,6,6,6,6,4,24,3,2.5,7,4,1,2.375,4.222222222,4.333333333,1.75,3.2,5.727272727
R_6sYjaR1gtC4DzZX,1,Chris,2,0,3,2,3,5,3,3,3,4,2,3,3,4,4,24,3,2.5,7,4,1,2.375,4.222222222,4.333333333,1.75,3.2,3
R_6sYjaR1gtC4DzZX,1,Jamie,2,0,2,1,2,6,2,1,4,3,2,3,3,2,4,24,3,2.5,7,4,1,2.375,4.222222222,4.333333333,1.75,3.2,2.272727273
R_6sYjaR1gtC4DzZX,1,Jessie,0,0,5,2,6,2,6,4,6,6,6,6,5,5,4,24,3,2.5,7,4,1,2.375,4.222222222,4.333333333,1.75,3.2,5.181818182
R_6sYjaR1gtC4DzZX,1,Jordan,3,0,3,2,2,5,3,3,5,2,3,5,4,4,4,24,3,2.5,7,4,1,2.375,4.222222222,4.333333333,1.75,3.2,3.272727273
R_6sYjaR1gtC4DzZX,1,Pat,0,2,5,3,6,3,5,3,6,6,5,6,5,6,4,24,3,2.5,7,4,1,2.375,4.222222222,4.333333333,1.75,3.2,5.090909091
R_6sYjaR1gtC4DzZX,1,Sam,1,4,5,4,5,3,5,2,5,5,5,5,4,5,4,24,3,2.5,7,4,1,2.375,4.222222222,4.333333333,1.75,3.2,4.545454545
R_6sYjaR1gtC4DzZX,1,Taylor,4,0,6,5,6,5,3,2,3,6,6,5,5,5,4,24,3,2.5,7,4,1,2.375,4.222222222,4.333333333,1.75,3.2,4.727272727
R_6tEzcnQWqZRRoln,2,Adrian,3,0,3,1,5,3,5,1,5,5,4,4,4,3,1,31,6,1.75,6,3,1,3,3.444444444,3.666666667,4.75,3.5,3.636363636
R_6tEzcnQWqZRRoln,2,Alex,3,0,3,1,3,5,3,2,5,4,4,4,4,2,1,31,6,1.75,6,3,1,3,3.444444444,3.666666667,4.75,3.5,3.181818182
R_6tEzcnQWqZRRoln,2,Blair,0,3,2,1,2,6,2,1,5,3,3,3,3,1,1,31,6,1.75,6,3,1,3,3.444444444,3.666666667,4.75,3.5,2.363636364
R_6tEzcnQWqZRRoln,2,C.J.,0,4,4,3,3,4,4,2,5,3,3,4,4,2,1,31,6,1.75,6,3,1,3,3.444444444,3.666666667,4.75,3.5,3.363636364
R_6tEzcnQWqZRRoln,2,Cameron,0,2,5,4,5,2,6,2,4,5,6,5,4,4,1,31,6,1.75,6,3,1,3,3.444444444,3.666666667,4.75,3.5,4.545454545
R_6tEzcnQWqZRRoln,2,Chris,0,0,4,3,3,4,4,2,4,4,4,4,4,4,1,31,6,1.75,6,3,1,3,3.444444444,3.666666667,4.75,3.5,3.636363636
R_6tEzcnQWqZRRoln,2,Jamie,0,0,5,5,4,4,4,2,4,4,4,5,4,3,1,31,6,1.75,6,3,1,3,3.444444444,3.666666667,4.75,3.5,4
R_6tEzcnQWqZRRoln,2,Jessie,0,3,3,1,4,2,6,2,3,3,2,4,4,2,1,31,6,1.75,6,3,1,3,3.444444444,3.666666667,4.75,3.5,3.090909091
R_6tEzcnQWqZRRoln,2,Jordan,0,0,4,1,5,4,4,3,5,5,4,4,4,3,1,31,6,1.75,6,3,1,3,3.444444444,3.666666667,4.75,3.5,3.818181818
R_6tEzcnQWqZRRoln,2,Pat,2,0,4,3,4,3,5,2,5,4,4,5,4,3,1,31,6,1.75,6,3,1,3,3.444444444,3.666666667,4.75,3.5,3.909090909
R_6tEzcnQWqZRRoln,2,Sam,2,0,5,4,5,2,6,2,5,5,5,5,4,3,1,31,6,1.75,6,3,1,3,3.444444444,3.666666667,4.75,3.5,4.454545455
R_6tEzcnQWqZRRoln,2,Taylor,0,0,5,3,5,2,6,2,4,5,5,5,4,6,1,31,6,1.75,6,3,1,3,3.444444444,3.666666667,4.75,3.5,4.545454545
R_6YyMxhYkzTCwDSB,3,Adrian,0,0,3,5,5,4,4,6,5,3,4,6,5,5,4,35,3,3,5,,,3.125,2.888888889,2.777777778,3,3.3,4.636363636
R_6YyMxhYkzTCwDSB,3,Alex,0,0,3,6,5,5,3,3,4,6,4,4,6,5,4,35,3,3,5,,,3.125,2.888888889,2.777777778,3,3.3,4.454545455
R_6YyMxhYkzTCwDSB,3,Blair,2,0,3,5,4,6,2,3,4,5,4,3,5,4,4,35,3,3,5,,,3.125,2.888888889,2.777777778,3,3.3,3.818181818
R_6YyMxhYkzTCwDSB,3,C.J.,2,0,3,5,4,6,2,4,3,5,4,6,5,5,4,35,3,3,5,,,3.125,2.888888889,2.777777778,3,3.3,4.181818182
R_6YyMxhYkzTCwDSB,3,Cameron,3,0,4,6,5,3,5,3,5,4,6,3,3,4,4,35,3,3,5,,,3.125,2.888888889,2.777777778,3,3.3,4.363636364
R_6YyMxhYkzTCwDSB,3,Chris,0,3,3,6,5,3,5,4,3,6,5,4,5,5,4,35,3,3,5,,,3.125,2.888888889,2.777777778,3,3.3,4.636363636
R_6YyMxhYkzTCwDSB,3,Jamie,0,3,4,6,5,3,5,3,4,3,6,4,5,4,4,35,3,3,5,,,3.125,2.888888889,2.777777778,3,3.3,4.454545455
R_6YyMxhYkzTCwDSB,3,Jessie,2,0,3,6,5,4,4,6,4,5,3,3,5,4,4,35,3,3,5,,,3.125,2.888888889,2.777777778,3,3.3,4.363636364
R_6YyMxhYkzTCwDSB,3,Jordan,0,3,3,6,5,3,5,6,5,4,5,4,5,5,4,35,3,3,5,,,3.125,2.888888889,2.777777778,3,3.3,4.818181818
R_6YyMxhYkzTCwDSB,3,Pat,0,0,3,6,5,3,5,4,4,6,5,3,4,4,4,35,3,3,5,,,3.125,2.888888889,2.777777778,3,3.3,4.454545455
R_6YyMxhYkzTCwDSB,3,Sam,0,0,3,6,5,3,5,3,5,4,6,4,4,5,4,35,3,3,5,,,3.125,2.888888889,2.777777778,3,3.3,4.545454545
R_6YyMxhYkzTCwDSB,3,Taylor,0,4,3,6,5,4,4,4,6,6,4,5,4,5,4,35,3,3,5,,,3.125,2.888888889,2.777777778,3,3.3,4.727272727
R_785TPqyuc8mxQkl,3,Adrian,0,0,6,2,6,2,6,5,6,6,6,6,6,6,4,27,7,3.75,6,3,1,2.875,4.111111111,3.444444444,2.125,4.1,5.545454545
R_785TPqyuc8mxQkl,3,Alex,0,0,5,2,5,4,4,3,6,5,4,6,4,6,4,27,7,3.75,6,3,1,2.875,4.111111111,3.444444444,2.125,4.1,4.545454545
R_785TPqyuc8mxQkl,3,Blair,2,0,2,1,3,2,6,2,5,2,1,5,3,5,4,27,7,3.75,6,3,1,2.875,4.111111111,3.444444444,2.125,4.1,3.181818182
R_785TPqyuc8mxQkl,3,C.J.,2,0,5,2,3,3,5,5,6,3,3,6,6,6,4,27,7,3.75,6,3,1,2.875,4.111111111,3.444444444,2.125,4.1,4.545454545
R_785TPqyuc8mxQkl,3,Cameron,3,0,5,2,3,3,5,4,6,6,6,6,4,1,4,27,7,3.75,6,3,1,2.875,4.111111111,3.444444444,2.125,4.1,4.363636364
R_785TPqyuc8mxQkl,3,Chris,0,3,3,1,5,5,3,2,6,6,4,5,4,2,4,27,7,3.75,6,3,1,2.875,4.111111111,3.444444444,2.125,4.1,3.727272727
R_785TPqyuc8mxQkl,3,Jamie,0,3,6,2,6,3,5,4,6,6,7,6,6,6,4,27,7,3.75,6,3,1,2.875,4.111111111,3.444444444,2.125,4.1,5.454545455
R_785TPqyuc8mxQkl,3,Jessie,2,0,6,3,6,2,6,3,6,6,7,6,6,7,4,27,7,3.75,6,3,1,2.875,4.111111111,3.444444444,2.125,4.1,5.636363636
R_785TPqyuc8mxQkl,3,Jordan,0,3,2,2,3,3,5,3,4,4,3,4,4,6,4,27,7,3.75,6,3,1,2.875,4.111111111,3.444444444,2.125,4.1,3.636363636
R_785TPqyuc8mxQkl,3,Pat,0,0,5,2,6,2,6,4,6,6,5,6,6,6,4,27,7,3.75,6,3,1,2.875,4.111111111,3.444444444,2.125,4.1,5.272727273
R_785TPqyuc8mxQkl,3,Sam,0,0,7,5,6,2,6,5,7,7,7,7,7,7,4,27,7,3.75,6,3,1,2.875,4.111111111,3.444444444,2.125,4.1,6.454545455
R_785TPqyuc8mxQkl,3,Taylor,0,4,6,5,6,2,6,5,6,7,7,6,6,7,4,27,7,3.75,6,3,1,2.875,4.111111111,3.444444444,2.125,4.1,6.090909091
R_7PS0NgVItNTbWJf,2,Adrian,3,0,2,2,4,3,5,2,5,4,3,4,4,4,4,27,6,2.75,7,4,1,3.125,3.111111111,3.333333333,4.375,4.8,3.545454545
R_7PS0NgVItNTbWJf,2,Alex,3,0,4,4,4,3,5,2,5,4,4,4,4,5,4,27,6,2.75,7,4,1,3.125,3.111111111,3.333333333,4.375,4.8,4.090909091
R_7PS0NgVItNTbWJf,2,Blair,0,3,3,3,1,4,4,1,5,2,2,4,2,4,4,27,6,2.75,7,4,1,3.125,3.111111111,3.333333333,4.375,4.8,2.818181818
R_7PS0NgVItNTbWJf,2,C.J.,0,4,4,2,1,4,4,3,5,1,1,3,1,3,4,27,6,2.75,7,4,1,3.125,3.111111111,3.333333333,4.375,4.8,2.545454545
R_7PS0NgVItNTbWJf,2,Cameron,0,2,5,4,6,3,5,4,6,6,6,6,6,5,4,27,6,2.75,7,4,1,3.125,3.111111111,3.333333333,4.375,4.8,5.363636364
R_7PS0NgVItNTbWJf,2,Chris,0,0,3,2,3,6,2,1,5,4,3,3,3,3,4,27,6,2.75,7,4,1,3.125,3.111111111,3.333333333,4.375,4.8,2.909090909
R_7PS0NgVItNTbWJf,2,Jamie,0,0,4,4,5,4,4,2,5,5,5,5,5,4,4,27,6,2.75,7,4,1,3.125,3.111111111,3.333333333,4.375,4.8,4.363636364
R_7PS0NgVItNTbWJf,2,Jessie,0,3,2,1,2,7,1,1,4,3,2,2,2,1,4,27,6,2.75,7,4,1,3.125,3.111111111,3.333333333,4.375,4.8,1.909090909
R_7PS0NgVItNTbWJf,2,Jordan,0,0,4,4,4,4,4,4,5,4,4,5,4,4,4,27,6,2.75,7,4,1,3.125,3.111111111,3.333333333,4.375,4.8,4.181818182
R_7PS0NgVItNTbWJf,2,Pat,2,0,4,3,5,3,5,4,5,5,4,5,4,5,4,27,6,2.75,7,4,1,3.125,3.111111111,3.333333333,4.375,4.8,4.454545455
R_7PS0NgVItNTbWJf,2,Sam,2,0,5,5,6,3,5,4,7,6,6,5,5,6,4,27,6,2.75,7,4,1,3.125,3.111111111,3.333333333,4.375,4.8,5.454545455
R_7PS0NgVItNTbWJf,2,Taylor,0,0,4,4,6,2,6,5,4,5,4,4,5,4,4,27,6,2.75,7,4,1,3.125,3.111111111,3.333333333,4.375,4.8,4.636363636
R_82qQi4j0RSrepVz,3,Adrian,0,0,3,3,5,4,4,4,5,5,4,4,4,5,4,33,6,3.25,6,2,1,3.375,3.888888889,3.666666667,2.625,4.3,4.181818182
R_82qQi4j0RSrepVz,3,Alex,0,0,2,2,3,5,3,2,3,4,3,3,4,3,4,33,6,3.25,6,2,1,3.375,3.888888889,3.666666667,2.625,4.3,2.909090909
R_82qQi4j0RSrepVz,3,Blair,2,0,1,2,2,6,2,2,4,2,2,2,4,4,4,33,6,3.25,6,2,1,3.375,3.888888889,3.666666667,2.625,4.3,2.454545455
R_82qQi4j0RSrepVz,3,C.J.,2,0,1,1,2,5,3,3,4,2,2,3,4,4,4,33,6,3.25,6,2,1,3.375,3.888888889,3.666666667,2.625,4.3,2.636363636
R_82qQi4j0RSrepVz,3,Cameron,3,0,6,5,6,2,6,6,7,7,6,6,6,6,4,33,6,3.25,6,2,1,3.375,3.888888889,3.666666667,2.625,4.3,6.090909091
R_82qQi4j0RSrepVz,3,Chris,0,3,4,3,4,4,4,4,4,4,4,4,4,3,4,33,6,3.25,6,2,1,3.375,3.888888889,3.666666667,2.625,4.3,3.818181818
R_82qQi4j0RSrepVz,3,Jamie,0,3,3,3,4,5,3,3,3,4,3,3,4,3,4,33,6,3.25,6,2,1,3.375,3.888888889,3.666666667,2.625,4.3,3.272727273
R_82qQi4j0RSrepVz,3,Jessie,2,0,4,3,4,5,3,3,5,5,5,4,4,3,4,33,6,3.25,6,2,1,3.375,3.888888889,3.666666667,2.625,4.3,3.909090909
R_82qQi4j0RSrepVz,3,Jordan,0,3,3,3,3,5,3,5,4,3,3,3,4,4,4,33,6,3.25,6,2,1,3.375,3.888888889,3.666666667,2.625,4.3,3.454545455
R_82qQi4j0RSrepVz,3,Pat,0,0,4,3,4,4,4,3,6,4,4,4,4,5,4,33,6,3.25,6,2,1,3.375,3.888888889,3.666666667,2.625,4.3,4.090909091
R_82qQi4j0RSrepVz,3,Sam,0,0,4,5,5,4,4,5,5,6,5,5,5,5,4,33,6,3.25,6,2,1,3.375,3.888888889,3.666666667,2.625,4.3,4.909090909
R_82qQi4j0RSrepVz,3,Taylor,0,4,4,4,5,3,5,5,4,5,4,4,4,5,4,33,6,3.25,6,2,1,3.375,3.888888889,3.666666667,2.625,4.3,4.454545455
R_85QwRV5fvEFWAiF,3,Adrian,0,0,4,2,5,3,5,5,6,6,6,6,6,6,4,26,2,4,7,3,1,3.75,3.666666667,3.777777778,3.25,4.1,5.181818182
R_85QwRV5fvEFWAiF,3,Alex,0,0,2,2,2,5,3,2,5,2,2,2,4,3,4,26,2,4,7,3,1,3.75,3.666666667,3.777777778,3.25,4.1,2.636363636
R_85QwRV5fvEFWAiF,3,Blair,2,0,3,3,3,5,3,2,6,3,3,5,4,4,4,26,2,4,7,3,1,3.75,3.666666667,3.777777778,3.25,4.1,3.545454545
R_85QwRV5fvEFWAiF,3,C.J.,2,0,3,3,2,5,3,3,6,2,2,4,4,4,4,26,2,4,7,3,1,3.75,3.666666667,3.777777778,3.25,4.1,3.272727273
R_85QwRV5fvEFWAiF,3,Cameron,3,0,2,2,2,6,2,2,5,5,4,4,4,4,4,26,2,4,7,3,1,3.75,3.666666667,3.777777778,3.25,4.1,3.272727273
R_85QwRV5fvEFWAiF,3,Chris,0,3,2,2,2,5,3,3,5,5,4,4,4,2,4,26,2,4,7,3,1,3.75,3.666666667,3.777777778,3.25,4.1,3.272727273
R_85QwRV5fvEFWAiF,3,Jamie,0,3,4,3,3,5,3,3,5,4,4,4,4,3,4,26,2,4,7,3,1,3.75,3.666666667,3.777777778,3.25,4.1,3.636363636
R_85QwRV5fvEFWAiF,3,Jessie,2,0,3,3,3,5,3,3,5,4,3,4,4,2,4,26,2,4,7,3,1,3.75,3.666666667,3.777777778,3.25,4.1,3.363636364
R_85QwRV5fvEFWAiF,3,Jordan,0,3,3,3,3,4,4,4,4,5,4,4,4,4,4,26,2,4,7,3,1,3.75,3.666666667,3.777777778,3.25,4.1,3.818181818
R_85QwRV5fvEFWAiF,3,Pat,0,0,5,5,5,3,5,4,6,5,5,5,5,5,4,26,2,4,7,3,1,3.75,3.666666667,3.777777778,3.25,4.1,5
R_85QwRV5fvEFWAiF,3,Sam,0,0,3,2,2,4,4,3,5,3,3,3,3,4,4,26,2,4,7,3,1,3.75,3.666666667,3.777777778,3.25,4.1,3.181818182
R_85QwRV5fvEFWAiF,3,Taylor,0,4,3,2,2,5,3,2,6,6,5,5,5,5,4,26,2,4,7,3,1,3.75,3.666666667,3.777777778,3.25,4.1,4
R_8871qS2dDPA3WBL,3,Adrian,0,0,3,2,6,2,6,3,6,6,5,5,5,5,2,19,5,3.75,6,,,2,2.555555556,2.555555556,4,4,4.727272727
R_8871qS2dDPA3WBL,3,Alex,0,0,4,3,4,2,6,3,6,5,4,5,4,4,2,19,5,3.75,6,,,2,2.555555556,2.555555556,4,4,4.363636364
R_8871qS2dDPA3WBL,3,Blair,2,0,4,3,4,4,4,2,6,4,4,5,4,3,2,19,5,3.75,6,,,2,2.555555556,2.555555556,4,4,3.909090909
R_8871qS2dDPA3WBL,3,C.J.,2,0,5,5,4,4,4,2,6,3,5,6,4,5,2,19,5,3.75,6,,,2,2.555555556,2.555555556,4,4,4.454545455
R_8871qS2dDPA3WBL,3,Cameron,3,0,5,5,6,2,6,4,5,6,6,6,6,5,2,19,5,3.75,6,,,2,2.555555556,2.555555556,4,4,5.454545455
R_8871qS2dDPA3WBL,3,Chris,0,3,5,5,6,2,6,4,6,6,6,5,5,4,2,19,5,3.75,6,,,2,2.555555556,2.555555556,4,4,5.272727273
R_8871qS2dDPA3WBL,3,Jamie,0,3,3,2,3,6,2,2,6,5,5,5,4,4,2,19,5,3.75,6,,,2,2.555555556,2.555555556,4,4,3.727272727
R_8871qS2dDPA3WBL,3,Jessie,2,0,4,2,5,3,5,4,5,4,3,3,5,5,2,19,5,3.75,6,,,2,2.555555556,2.555555556,4,4,4.090909091
R_8871qS2dDPA3WBL,3,Jordan,0,3,3,2,4,6,2,2,5,5,5,5,4,2,2,19,5,3.75,6,,,2,2.555555556,2.555555556,4,4,3.545454545
R_8871qS2dDPA3WBL,3,Pat,0,0,3,2,6,3,5,4,6,6,5,5,5,5,2,19,5,3.75,6,,,2,2.555555556,2.555555556,4,4,4.727272727
R_8871qS2dDPA3WBL,3,Sam,0,0,6,4,6,2,6,4,6,6,6,6,5,6,2,19,5,3.75,6,,,2,2.555555556,2.555555556,4,4,5.545454545
R_8871qS2dDPA3WBL,3,Taylor,0,4,4,2,4,6,2,2,5,6,5,4,4,3,2,19,5,3.75,6,,,2,2.555555556,2.555555556,4,4,3.727272727
R_8cA7TAgmNfPNZ8F,3,Adrian,0,0,5,3,5,5,3,3,6,6,5,6,6,6,5,41,6,3.75,5,,,3,3.888888889,3.555555556,2,3.8,4.909090909
R_8cA7TAgmNfPNZ8F,3,Alex,0,0,5,4,3,4,4,3,6,3,4,6,4,5,5,41,6,3.75,5,,,3,3.888888889,3.555555556,2,3.8,4.272727273
R_8cA7TAgmNfPNZ8F,3,Blair,2,0,5,2,2,6,2,2,5,3,3,5,4,4,5,41,6,3.75,5,,,3,3.888888889,3.555555556,2,3.8,3.363636364
R_8cA7TAgmNfPNZ8F,3,C.J.,2,0,5,3,3,4,4,2,4,2,1,5,4,4,5,41,6,3.75,5,,,3,3.888888889,3.555555556,2,3.8,3.363636364
R_8cA7TAgmNfPNZ8F,3,Cameron,3,0,4,3,3,5,3,3,4,6,6,4,5,4,5,41,6,3.75,5,,,3,3.888888889,3.555555556,2,3.8,4.090909091
R_8cA7TAgmNfPNZ8F,3,Chris,0,3,3,2,2,5,3,2,3,3,2,4,4,1,5,41,6,3.75,5,,,3,3.888888889,3.555555556,2,3.8,2.636363636
R_8cA7TAgmNfPNZ8F,3,Jamie,0,3,5,4,5,3,5,4,4,4,5,4,5,6,5,41,6,3.75,5,,,3,3.888888889,3.555555556,2,3.8,4.636363636
R_8cA7TAgmNfPNZ8F,3,Jessie,2,0,5,4,5,4,4,2,5,5,5,5,5,5,5,41,6,3.75,5,,,3,3.888888889,3.555555556,2,3.8,4.545454545
R_8cA7TAgmNfPNZ8F,3,Jordan,0,3,5,4,5,3,5,4,5,5,5,5,5,5,5,41,6,3.75,5,,,3,3.888888889,3.555555556,2,3.8,4.818181818
R_8cA7TAgmNfPNZ8F,3,Pat,0,0,5,4,4,2,6,2,5,4,4,5,5,5,5,41,6,3.75,5,,,3,3.888888889,3.555555556,2,3.8,4.454545455
R_8cA7TAgmNfPNZ8F,3,Sam,0,0,6,6,6,2,6,4,5,5,6,6,6,6,5,41,6,3.75,5,,,3,3.888888889,3.555555556,2,3.8,5.636363636
R_8cA7TAgmNfPNZ8F,3,Taylor,0,4,4,2,4,3,5,3,3,4,5,4,5,5,5,41,6,3.75,5,,,3,3.888888889,3.555555556,2,3.8,4
R_8f9QmDVGcQFsBq5,3,Adrian,0,0,2,4,5,2,6,6,5,3,2,2,2,2,4,23,2,4.75,6,3,1,3.125,3,3.222222222,3.125,3.2,3.545454545
R_8f9QmDVGcQFsBq5,3,Alex,0,0,5,4,4,4,4,3,3,4,5,4,4,4,4,23,2,4.75,6,3,1,3.125,3,3.222222222,3.125,3.2,4
R_8f9QmDVGcQFsBq5,3,Blair,2,0,4,2,4,3,5,3,3,2,4,2,2,2,4,23,2,4.75,6,3,1,3.125,3,3.222222222,3.125,3.2,3
R_8f9QmDVGcQFsBq5,3,C.J.,2,0,4,5,4,5,3,3,4,3,5,4,5,4,4,23,2,4.75,6,3,1,3.125,3,3.222222222,3.125,3.2,4
R_8f9QmDVGcQFsBq5,3,Cameron,3,0,4,4,4,2,6,3,4,4,4,5,5,5,4,23,2,4.75,6,3,1,3.125,3,3.222222222,3.125,3.2,4.363636364
R_8f9QmDVGcQFsBq5,3,Chris,0,3,3,4,5,5,3,3,3,3,4,5,5,5,4,23,2,4.75,6,3,1,3.125,3,3.222222222,3.125,3.2,3.909090909
R_8f9QmDVGcQFsBq5,3,Jamie,0,3,3,2,3,3,5,2,2,2,3,2,2,2,4,23,2,4.75,6,3,1,3.125,3,3.222222222,3.125,3.2,2.545454545
R_8f9QmDVGcQFsBq5,3,Jessie,2,0,4,3,4,3,5,3,4,4,4,4,4,4,4,23,2,4.75,6,3,1,3.125,3,3.222222222,3.125,3.2,3.909090909
R_8f9QmDVGcQFsBq5,3,Jordan,0,3,2,5,4,4,4,5,2,4,2,2,4,4,4,23,2,4.75,6,3,1,3.125,3,3.222222222,3.125,3.2,3.454545455
R_8f9QmDVGcQFsBq5,3,Pat,0,0,3,3,3,3,5,3,4,4,4,4,4,4,4,23,2,4.75,6,3,1,3.125,3,3.222222222,3.125,3.2,3.727272727
R_8f9QmDVGcQFsBq5,3,Sam,0,0,3,4,6,4,4,4,3,3,4,4,4,5,4,23,2,4.75,6,3,1,3.125,3,3.222222222,3.125,3.2,4
